event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold_before_promo,quantity_sold(after_promo),base_price_after_promo,revenue_before_promo,quantity_sold_after_promo,revenue_after_promo,isu,isu_pct,ir,ir_pct
ffdcb8,STHYD-6,CAMP_SAN_01,P02,860,33% OFF,454,644,576.2,390440,644,371072.8,190,0.42,-19367.2,-0.05
508621,STCBE-2,CAMP_SAN_01,P02,860,33% OFF,508,751,576.2,436880,751,432726.2,243,0.48,-4153.8,-0.01
c9899d,STTRV-1,CAMP_DIW_01,P02,860,33% OFF,199,300,576.2,171140,300,172860,101,0.51,1720,0.01
b7286f,STBLR-5,CAMP_SAN_01,P02,860,33% OFF,507,704,576.2,436020,704,405644.8,197,0.39,-30375.2,-0.07
2ef46d,STMDU-0,CAMP_DIW_01,P02,860,33% OFF,278,430,576.2,239080,430,247766,152,0.55,8686,0.04
aabcfb,STVSK-3,CAMP_SAN_01,P02,860,33% OFF,345,438,576.2,296700,438,252375.6,93,0.27,-44324.4,-0.15
32c24e,STBLR-8,CAMP_DIW_01,P02,860,33% OFF,392,568,576.2,337120,568,327281.6,176,0.45,-9838.4,-0.03
160abb,STCBE-3,CAMP_SAN_01,P02,860,33% OFF,336,534,576.2,288960,534,307690.8,198,0.59,18730.8,0.06
9c5d5a,STMDU-1,CAMP_DIW_01,P02,860,33% OFF,308,455,576.2,264880,455,262171,147,0.48,-2709,-0.01
0e888c,STVSK-3,CAMP_DIW_01,P02,860,33% OFF,274,334,576.2,235640,334,192450.8,60,0.22,-43189.2,-0.18
261bd6,STCHE-0,CAMP_DIW_01,P02,860,33% OFF,308,452,576.2,264880,452,260442.4,144,0.47,-4437.6,-0.02
5.40E+190,STBLR-0,CAMP_DIW_01,P02,860,33% OFF,362,535,576.2,311320,535,308267,173,0.48,-3053,-0.01
742ad5,STBLR-4,CAMP_DIW_01,P02,860,33% OFF,357,549,576.2,307020,549,316333.8,192,0.54,9313.8,0.03
f30579,STBLR-9,CAMP_DIW_01,P02,860,33% OFF,337,488,576.2,289820,488,281185.6,151,0.45,-8634.4,-0.03
03b653,STCBE-3,CAMP_DIW_01,P02,860,33% OFF,266,446,576.2,228760,446,256985.2,180,0.68,28225.2,0.12
4f560f,STHYD-0,CAMP_SAN_01,P02,860,33% OFF,514,791,576.2,442040,791,455774.2,277,0.54,13734.2,0.03
4b515c,STVJD-1,CAMP_SAN_01,P02,860,33% OFF,274,394,576.2,235640,394,227022.8,120,0.44,-8617.2,-0.04
8b729b,STMDU-2,CAMP_SAN_01,P02,860,33% OFF,319,379,576.2,274340,379,218379.8,60,0.19,-55960.2,-0.2
c873b4,STVSK-4,CAMP_DIW_01,P02,860,33% OFF,267,389,576.2,229620,389,224141.8,122,0.46,-5478.2,-0.02
c4db5b,STTRV-0,CAMP_DIW_01,P01,172,33% OFF,164,236,115.24,28208,236,27196.64,72,0.44,-1011.36,-0.04
260ff2,STMYS-2,CAMP_SAN_01,P01,172,33% OFF,204,291,115.24,35088,291,33534.84,87,0.43,-1553.16,-0.04
2f3e5d,STCHE-2,CAMP_SAN_01,P01,172,33% OFF,333,402,115.24,57276,402,46326.48,69,0.21,-10949.52,-0.19
df45ee,STHYD-3,CAMP_DIW_01,P01,172,33% OFF,309,534,115.24,53148,534,61538.16,225,0.73,8390.16,0.16
c1e0b6,STCHE-6,CAMP_SAN_01,P01,172,33% OFF,273,379,115.24,46956,379,43675.96,106,0.39,-3280.04,-0.07
830e9a,STCHE-1,CAMP_DIW_01,P01,172,33% OFF,325,396,115.24,55900,396,45635.04,71,0.22,-10264.96,-0.18
2dc515,STMYS-3,CAMP_SAN_01,P01,172,33% OFF,232,294,115.24,39904,294,33880.56,62,0.27,-6023.44,-0.15
7b0f7d,STVJD-1,CAMP_DIW_01,P01,172,33% OFF,180,255,115.24,30960,255,29386.2,75,0.42,-1573.8,-0.05
029ff8,STMLR-0,CAMP_SAN_01,P01,172,33% OFF,169,236,115.24,29068,236,27196.64,67,0.4,-1871.36,-0.06
02fa4b,STVSK-4,CAMP_DIW_01,P01,172,33% OFF,155,218,115.24,26660,218,25122.32,63,0.41,-1537.68,-0.06
406a98,STBLR-5,CAMP_SAN_01,P01,172,33% OFF,264,361,115.24,45408,361,41601.64,97,0.37,-3806.36,-0.08
db76f3,STBLR-0,CAMP_DIW_01,P01,172,33% OFF,294,438,115.24,50568,438,50475.12,144,0.49,-92.88,0
a0a2ec,STBLR-8,CAMP_SAN_01,P01,172,33% OFF,346,491,115.24,59512,491,56582.84,145,0.42,-2929.16,-0.05
386fdc,STVSK-1,CAMP_DIW_01,P01,172,33% OFF,257,364,115.24,44204,364,41947.36,107,0.42,-2256.64,-0.05
5c8b9f,STMDU-1,CAMP_DIW_01,P01,172,33% OFF,187,289,115.24,32164,289,33304.36,102,0.55,1140.36,0.04
1e2a0e,STBLR-9,CAMP_DIW_01,P01,172,33% OFF,329,467,115.24,56588,467,53817.08,138,0.42,-2770.92,-0.05
6422b4,STCBE-0,CAMP_DIW_01,P01,172,33% OFF,255,425,115.24,43860,425,48977,170,0.67,5117,0.12
4fca07,STMLR-2,CAMP_SAN_01,P01,172,33% OFF,183,215,115.24,31476,215,24776.6,32,0.17,-6699.4,-0.21
18a68a,STMLR-0,CAMP_DIW_01,P01,172,33% OFF,173,250,115.24,29756,250,28810,77,0.45,-946,-0.03
f22294,STMYS-1,CAMP_SAN_01,P01,172,33% OFF,345,520,115.24,59340,520,59924.8,175,0.51,584.8,0.01
4ab9ba,STTRV-1,CAMP_SAN_01,P01,172,33% OFF,165,232,115.24,28380,232,26735.68,67,0.41,-1644.32,-0.06
3164ea,STMDU-2,CAMP_SAN_01,P01,172,33% OFF,265,328,115.24,45580,328,37798.72,63,0.24,-7781.28,-0.17
dbaf92,STBLR-6,CAMP_SAN_01,P01,172,33% OFF,301,454,115.24,51772,454,52318.96,153,0.51,546.96,0.01
d180ef,STBLR-7,CAMP_SAN_01,P01,172,33% OFF,341,531,115.24,58652,531,61192.44,190,0.56,2540.44,0.04
3cb389,STCHE-6,CAMP_DIW_01,P01,172,33% OFF,309,460,115.24,53148,460,53010.4,151,0.49,-137.6,0
667c78,STVSK-4,CAMP_SAN_01,P01,172,33% OFF,223,301,115.24,38356,301,34687.24,78,0.35,-3668.76,-0.1
a1e541,STHYD-1,CAMP_DIW_01,P01,172,33% OFF,311,385,115.24,53492,385,44367.4,74,0.24,-9124.6,-0.17
a692dc,STCHE-1,CAMP_SAN_01,P01,172,33% OFF,270,340,115.24,46440,340,39181.6,70,0.26,-7258.4,-0.16
73211e,STCBE-1,CAMP_DIW_01,P01,172,33% OFF,182,223,115.24,31304,223,25698.52,41,0.23,-5605.48,-0.18
f3a7b2,STHYD-6,CAMP_SAN_01,P01,172,33% OFF,306,416,115.24,52632,416,47939.84,110,0.36,-4692.16,-0.09
348fe6,STBLR-8,CAMP_DIW_01,P01,172,33% OFF,332,471,115.24,57104,471,54278.04,139,0.42,-2825.96,-0.05
0eb41f,STVSK-2,CAMP_SAN_01,P01,172,33% OFF,232,364,115.24,39904,364,41947.36,132,0.57,2043.36,0.05
541bef,STHYD-4,CAMP_SAN_01,P01,172,33% OFF,234,322,115.24,40248,322,37107.28,88,0.38,-3140.72,-0.08
42b041,STBLR-1,CAMP_DIW_01,P01,172,33% OFF,357,514,115.24,61404,514,59233.36,157,0.44,-2170.64,-0.04
4fa17c,STCHE-4,CAMP_DIW_01,P01,172,33% OFF,327,503,115.24,56244,503,57965.72,176,0.54,1721.72,0.03
f2bdcc,STBLR-4,CAMP_DIW_01,P01,172,33% OFF,337,478,115.24,57964,478,55084.72,141,0.42,-2879.28,-0.05
a26b45,STBLR-3,CAMP_DIW_01,P01,172,33% OFF,287,413,115.24,49364,413,47594.12,126,0.44,-1769.88,-0.04
53b2fd,STHYD-6,CAMP_DIW_01,P01,172,33% OFF,320,467,115.24,55040,467,53817.08,147,0.46,-1222.92,-0.02
6a54d2,STCHE-5,CAMP_SAN_01,P01,172,33% OFF,303,360,115.24,52116,360,41486.4,57,0.19,-10629.6,-0.2
13a676,STCBE-4,CAMP_DIW_01,P01,172,33% OFF,203,296,115.24,34916,296,34111.04,93,0.46,-804.96,-0.02
f741af,STHYD-2,CAMP_SAN_01,P01,172,33% OFF,333,456,115.24,57276,456,52549.44,123,0.37,-4726.56,-0.08
b6dd84,STVJD-1,CAMP_SAN_01,P01,172,33% OFF,166,225,115.24,28552,225,25929,59,0.36,-2623,-0.09
8ef678,STMYS-3,CAMP_DIW_01,P01,172,33% OFF,311,398,115.24,53492,398,45865.52,87,0.28,-7626.48,-0.14
1b6084,STMLR-1,CAMP_DIW_01,P01,172,33% OFF,141,217,115.24,24252,217,25007.08,76,0.54,755.08,0.03
371e1a,STBLR-5,CAMP_DIW_01,P01,172,33% OFF,322,483,115.24,55384,483,55660.92,161,0.5,276.92,0
9bd616,STCHE-0,CAMP_DIW_01,P01,172,33% OFF,330,504,115.24,56760,504,58080.96,174,0.53,1320.96,0.02
fad26a,STCHE-3,CAMP_DIW_01,P01,172,33% OFF,369,546,115.24,63468,546,62921.04,177,0.48,-546.96,-0.01
73c8f5,STVSK-3,CAMP_DIW_01,P01,172,33% OFF,229,293,115.24,39388,293,33765.32,64,0.28,-5622.68,-0.14
b6233e,STMLR-2,CAMP_DIW_01,P01,172,33% OFF,175,222,115.24,30100,222,25583.28,47,0.27,-4516.72,-0.15
ad9ba5,STHYD-5,CAMP_DIW_01,P01,172,33% OFF,337,485,115.24,57964,485,55891.4,148,0.44,-2072.6,-0.04
1f8bc3,STCBE-2,CAMP_DIW_01,P01,172,33% OFF,190,313,115.24,32680,313,36070.12,123,0.65,3390.12,0.1
13d333,STCHE-7,CAMP_SAN_01,P01,172,33% OFF,256,358,115.24,44032,358,41255.92,102,0.4,-2776.08,-0.06
77435f,STBLR-3,CAMP_SAN_01,P01,172,33% OFF,277,387,115.24,47644,387,44597.88,110,0.4,-3046.12,-0.06
b838cd,STTRV-1,CAMP_DIW_01,P01,172,33% OFF,147,214,115.24,25284,214,24661.36,67,0.46,-622.64,-0.02
166989,STCBE-1,CAMP_SAN_01,P01,172,33% OFF,169,206,115.24,29068,206,23739.44,37,0.22,-5328.56,-0.18
bcad3c,STMDU-0,CAMP_DIW_01,P01,172,33% OFF,201,305,115.24,34572,305,35148.2,104,0.52,576.2,0.02
1f1b71,STMDU-3,CAMP_SAN_01,P01,172,33% OFF,214,267,115.24,36808,267,30769.08,53,0.25,-6038.92,-0.16
60229b,STCBE-3,CAMP_DIW_01,P01,172,33% OFF,241,404,115.24,41452,404,46556.96,163,0.68,5104.96,0.12
fbab9b,STMYS-1,CAMP_DIW_01,P01,172,33% OFF,334,591,115.24,57448,591,68106.84,257,0.77,10658.84,0.19
cf4f71,STHYD-0,CAMP_SAN_01,P01,172,33% OFF,250,382,115.24,43000,382,44021.68,132,0.53,1021.68,0.02
250dee,STCHE-0,CAMP_SAN_01,P01,172,33% OFF,237,341,115.24,40764,341,39296.84,104,0.44,-1467.16,-0.04
ac6273,STHYD-2,CAMP_DIW_01,P01,172,33% OFF,281,435,115.24,48332,435,50129.4,154,0.55,1797.4,0.04
e5804e,STHYD-0,CAMP_DIW_01,P01,172,33% OFF,316,521,115.24,54352,521,60040.04,205,0.65,5688.04,0.1
e7f270,STVSK-0,CAMP_SAN_01,P01,172,33% OFF,211,322,115.24,36292,322,37107.28,111,0.53,815.28,0.02
546cc3,STHYD-3,CAMP_SAN_01,P01,172,33% OFF,312,483,115.24,53664,483,55660.92,171,0.55,1996.92,0.04
c5176d,STCBE-2,CAMP_SAN_01,P01,172,33% OFF,196,307,115.24,33712,307,35378.68,111,0.57,1666.68,0.05
62e500,STCHE-7,CAMP_DIW_01,P01,172,33% OFF,346,505,115.24,59512,505,58196.2,159,0.46,-1315.8,-0.02
d41d53,STCHE-5,CAMP_DIW_01,P01,172,33% OFF,334,424,115.24,57448,424,48861.76,90,0.27,-8586.24,-0.15
fe68f2,STBLR-2,CAMP_SAN_01,P01,172,33% OFF,304,428,115.24,52288,428,49322.72,124,0.41,-2965.28,-0.06
8376c6,STHYD-5,CAMP_SAN_01,P01,172,33% OFF,336,467,115.24,57792,467,53817.08,131,0.39,-3974.92,-0.07
ce68be,STCHE-3,CAMP_SAN_01,P01,172,33% OFF,310,421,115.24,53320,421,48516.04,111,0.36,-4803.96,-0.09
6.59E+23,STVJD-0,CAMP_SAN_01,P01,172,33% OFF,186,252,115.24,31992,252,29040.48,66,0.35,-2951.52,-0.09
c4a484,STMYS-2,CAMP_DIW_01,P01,172,33% OFF,295,454,115.24,50740,454,52318.96,159,0.54,1578.96,0.03
1e5c85,STBLR-7,CAMP_DIW_01,P01,172,33% OFF,341,606,115.24,58652,606,69835.44,265,0.78,11183.44,0.19
69a46e,STCHE-2,CAMP_DIW_01,P01,172,33% OFF,320,416,115.24,55040,416,47939.84,96,0.3,-7100.16,-0.13
0d70f7,STVSK-2,CAMP_DIW_01,P01,172,33% OFF,210,367,115.24,36120,367,42293.08,157,0.75,6173.08,0.17
21a8a0,STBLR-4,CAMP_SAN_01,P01,172,33% OFF,286,394,115.24,49192,394,45404.56,108,0.38,-3787.44,-0.08
bac74e,STBLR-9,CAMP_SAN_01,P01,172,33% OFF,319,449,115.24,54868,449,51742.76,130,0.41,-3125.24,-0.06
31c430,STHYD-1,CAMP_SAN_01,P01,172,33% OFF,312,393,115.24,53664,393,45289.32,81,0.26,-8374.68,-0.16
acf9c2,STCHE-4,CAMP_SAN_01,P01,172,33% OFF,235,329,115.24,40420,329,37913.96,94,0.4,-2506.04,-0.06
b5cd07,STVSK-3,CAMP_SAN_01,P01,172,33% OFF,222,275,115.24,38184,275,31691,53,0.24,-6493,-0.17
f682ec,STBLR-0,CAMP_SAN_01,P01,172,33% OFF,273,382,115.24,46956,382,44021.68,109,0.4,-2934.32,-0.06
1fc58f,STMDU-1,CAMP_SAN_01,P01,172,33% OFF,244,334,115.24,41968,334,38490.16,90,0.37,-3477.84,-0.08
308de6,STMDU-2,CAMP_DIW_01,P01,172,33% OFF,225,279,115.24,38700,279,32151.96,54,0.24,-6548.04,-0.17
ed2257,STBLR-2,CAMP_DIW_01,P01,172,33% OFF,358,529,115.24,61576,529,60961.96,171,0.48,-614.04,-0.01
8c62ba,STVSK-0,CAMP_DIW_01,P01,172,33% OFF,161,265,115.24,27692,265,30538.6,104,0.65,2846.6,0.1
8f66c3,STMLR-1,CAMP_SAN_01,P01,172,33% OFF,126,175,115.24,21672,175,20167,49,0.39,-1505,-0.07
eae379,STVJD-0,CAMP_DIW_01,P01,172,33% OFF,161,231,115.24,27692,231,26620.44,70,0.43,-1071.56,-0.04
2f0b42,STVSK-1,CAMP_SAN_01,P01,172,33% OFF,213,302,115.24,36636,302,34802.48,89,0.42,-1833.52,-0.05
7a22bc,STBLR-6,CAMP_DIW_01,P01,172,33% OFF,283,492,115.24,48676,492,56698.08,209,0.74,8022.08,0.16
292d0a,STMDU-0,CAMP_SAN_01,P01,172,33% OFF,219,304,115.24,37668,304,35032.96,85,0.39,-2635.04,-0.07
1d8f76,STMYS-0,CAMP_DIW_01,P01,172,33% OFF,301,433,115.24,51772,433,49898.92,132,0.44,-1873.08,-0.04
1bb04d,STCBE-3,CAMP_SAN_01,P01,172,33% OFF,240,355,115.24,41280,355,40910.2,115,0.48,-369.8,-0.01
b68b77,STCBE-0,CAMP_SAN_01,P01,172,33% OFF,244,368,115.24,41968,368,42408.32,124,0.51,440.32,0.01
fe4a15,STCBE-4,CAMP_SAN_01,P01,172,33% OFF,205,284,115.24,35260,284,32728.16,79,0.39,-2531.84,-0.07
30c488,STTRV-0,CAMP_SAN_01,P01,172,33% OFF,132,187,115.24,22704,187,21549.88,55,0.42,-1154.12,-0.05
0a8543,STHYD-4,CAMP_DIW_01,P01,172,33% OFF,304,465,115.24,52288,465,53586.6,161,0.53,1298.6,0.02
c5ba9b,STMYS-0,CAMP_SAN_01,P01,172,33% OFF,279,401,115.24,47988,401,46211.24,122,0.44,-1776.76,-0.04
d953a5,STBLR-1,CAMP_SAN_01,P01,172,33% OFF,297,418,115.24,51084,418,48170.32,121,0.41,-2913.68,-0.06
9a1d69,STMDU-3,CAMP_DIW_01,P01,172,33% OFF,292,373,115.24,50224,373,42984.52,81,0.28,-7239.48,-0.14
a1503f,STCBE-1,CAMP_DIW_01,P15,3000,500 Cashback,329,1000,2500,987000,1000,2500000,671,2.04,1513000,1.53
8f25a6,STHYD-6,CAMP_SAN_01,P15,3000,500 Cashback,126,302,2500,378000,302,755000,176,1.4,377000,1
ca7298,STCBE-2,CAMP_SAN_01,P15,3000,500 Cashback,85,228,2500,255000,228,570000,143,1.68,315000,1.24
eb3bea,STVSK-2,CAMP_SAN_01,P15,3000,500 Cashback,109,238,2500,327000,238,595000,129,1.18,268000,0.82
c8ce63,STMDU-0,CAMP_DIW_01,P15,3000,500 Cashback,369,1221,2500,1107000,1221,3052500,852,2.31,1945500,1.76
70e65e,STCBE-0,CAMP_DIW_01,P15,3000,500 Cashback,320,937,2500,960000,937,2342500,617,1.93,1382500,1.44
268ca2,STVJD-0,CAMP_SAN_01,P15,3000,500 Cashback,63,151,2500,189000,151,377500,88,1.4,188500,1
1548f8,STVSK-4,CAMP_SAN_01,P15,3000,500 Cashback,100,175,2500,300000,175,437500,75,0.75,137500,0.46
873333,STMLR-0,CAMP_DIW_01,P15,3000,500 Cashback,196,509,2500,588000,509,1272500,313,1.6,684500,1.16
f856b9,STMLR-2,CAMP_SAN_01,P15,3000,500 Cashback,66,147,2500,198000,147,367500,81,1.23,169500,0.86
fd2628,STBLR-8,CAMP_DIW_01,P15,3000,500 Cashback,437,1306,2500,1311000,1306,3265000,869,1.99,1954000,1.49
ff18f2,STVSK-3,CAMP_DIW_01,P15,3000,500 Cashback,260,681,2500,780000,681,1702500,421,1.62,922500,1.18
c8670a,STCHE-0,CAMP_DIW_01,P15,3000,500 Cashback,343,1056,2500,1029000,1056,2640000,713,2.08,1611000,1.57
5b357f,STMDU-1,CAMP_DIW_01,P15,3000,500 Cashback,322,985,2500,966000,985,2462500,663,2.06,1496500,1.55
9.57E+11,STHYD-1,CAMP_SAN_01,P15,3000,500 Cashback,103,177,2500,309000,177,442500,74,0.72,133500,0.43
8b1147,STVSK-0,CAMP_SAN_01,P15,3000,500 Cashback,73,170,2500,219000,170,425000,97,1.33,206000,0.94
5f0a89,STBLR-3,CAMP_SAN_01,P15,3000,500 Cashback,114,249,2500,342000,249,622500,135,1.18,280500,0.82
6f3e24,STHYD-6,CAMP_DIW_01,P15,3000,500 Cashback,388,1129,2500,1164000,1129,2822500,741,1.91,1658500,1.42
79a95a,STHYD-3,CAMP_SAN_01,P15,3000,500 Cashback,121,200,2500,363000,200,500000,79,0.65,137000,0.38
6a1a5a,STVSK-0,CAMP_DIW_01,P15,3000,500 Cashback,250,755,2500,750000,755,1887500,505,2.02,1137500,1.52
c1cdb5,STCHE-0,CAMP_SAN_01,P15,3000,500 Cashback,135,286,2500,405000,286,715000,151,1.12,310000,0.77
b44f0e,STHYD-2,CAMP_SAN_01,P15,3000,500 Cashback,136,288,2500,408000,288,720000,152,1.12,312000,0.76
f98db5,STBLR-2,CAMP_SAN_01,P15,3000,500 Cashback,129,279,2500,387000,279,697500,150,1.16,310500,0.8
c55ec9,STBLR-1,CAMP_SAN_01,P15,3000,500 Cashback,136,220,2500,408000,220,550000,84,0.62,142000,0.35
911349,STHYD-0,CAMP_DIW_01,P15,3000,500 Cashback,397,1214,2500,1191000,1214,3035000,817,2.06,1844000,1.55
6a7668,STCHE-4,CAMP_SAN_01,P15,3000,500 Cashback,112,321,2500,336000,321,802500,209,1.87,466500,1.39
d8f51c,STMYS-1,CAMP_DIW_01,P15,3000,500 Cashback,449,1499,2500,1347000,1499,3747500,1050,2.34,2400500,1.78
c3c9e3,STVSK-1,CAMP_DIW_01,P15,3000,500 Cashback,301,869,2500,903000,869,2172500,568,1.89,1269500,1.41
95792f,STMDU-2,CAMP_SAN_01,P15,3000,500 Cashback,106,243,2500,318000,243,607500,137,1.29,289500,0.91
1d651c,STCHE-5,CAMP_SAN_01,P15,3000,500 Cashback,121,273,2500,363000,273,682500,152,1.26,319500,0.88
6c1493,STVJD-1,CAMP_SAN_01,P15,3000,500 Cashback,66,144,2500,198000,144,360000,78,1.18,162000,0.82
4f7c26,STCBE-4,CAMP_DIW_01,P15,3000,500 Cashback,316,818,2500,948000,818,2045000,502,1.59,1097000,1.16
c1debe,STCHE-3,CAMP_DIW_01,P15,3000,500 Cashback,381,1303,2500,1143000,1303,3257500,922,2.42,2114500,1.85
335090,STMYS-0,CAMP_DIW_01,P15,3000,500 Cashback,262,673,2500,786000,673,1682500,411,1.57,896500,1.14
8d5095,STCBE-2,CAMP_DIW_01,P15,3000,500 Cashback,234,840,2500,702000,840,2100000,606,2.59,1398000,1.99
efd0d2,STMYS-2,CAMP_DIW_01,P15,3000,500 Cashback,486,1273,2500,1458000,1273,3182500,787,1.62,1724500,1.18
fa1dd3,STCHE-3,CAMP_SAN_01,P15,3000,500 Cashback,127,367,2500,381000,367,917500,240,1.89,536500,1.41
4ff977,STVSK-4,CAMP_DIW_01,P15,3000,500 Cashback,292,750,2500,876000,750,1875000,458,1.57,999000,1.14
9d9a6c,STCBE-1,CAMP_SAN_01,P15,3000,500 Cashback,82,190,2500,246000,190,475000,108,1.32,229000,0.93
221da2,STCBE-3,CAMP_SAN_01,P15,3000,500 Cashback,91,211,2500,273000,211,527500,120,1.32,254500,0.93
26a18a,STVSK-3,CAMP_SAN_01,P15,3000,500 Cashback,109,192,2500,327000,192,480000,83,0.76,153000,0.47
9d3d1f,STCHE-6,CAMP_SAN_01,P15,3000,500 Cashback,147,320,2500,441000,320,800000,173,1.18,359000,0.81
7d9576,STBLR-7,CAMP_SAN_01,P15,3000,500 Cashback,120,345,2500,360000,345,862500,225,1.88,502500,1.4
59f792,STCHE-4,CAMP_DIW_01,P15,3000,500 Cashback,448,1545,2500,1344000,1545,3862500,1097,2.45,2518500,1.87
eb967c,STMYS-1,CAMP_SAN_01,P15,3000,500 Cashback,133,383,2500,399000,383,957500,250,1.88,558500,1.4
d70dcb,STCBE-4,CAMP_SAN_01,P15,3000,500 Cashback,90,146,2500,270000,146,365000,56,0.62,95000,0.35
49057f,STHYD-0,CAMP_SAN_01,P15,3000,500 Cashback,121,274,2500,363000,274,685000,153,1.26,322000,0.89
1f0eaf,STBLR-6,CAMP_SAN_01,P15,3000,500 Cashback,147,385,2500,441000,385,962500,238,1.62,521500,1.18
95f061,STMYS-3,CAMP_SAN_01,P15,3000,500 Cashback,160,443,2500,480000,443,1107500,283,1.77,627500,1.31
d3d442,STBLR-5,CAMP_SAN_01,P15,3000,500 Cashback,166,396,2500,498000,396,990000,230,1.39,492000,0.99
4b411a,STVJD-0,CAMP_DIW_01,P15,3000,500 Cashback,218,673,2500,654000,673,1682500,455,2.09,1028500,1.57
6a1564,STMDU-3,CAMP_DIW_01,P15,3000,500 Cashback,334,1022,2500,1002000,1022,2555000,688,2.06,1553000,1.55
0690d9,STHYD-3,CAMP_DIW_01,P15,3000,500 Cashback,418,1082,2500,1254000,1082,2705000,664,1.59,1451000,1.16
c7f28c,STBLR-0,CAMP_SAN_01,P15,3000,500 Cashback,144,374,2500,432000,374,935000,230,1.6,503000,1.16
608271,STMDU-0,CAMP_SAN_01,P15,3000,500 Cashback,122,342,2500,366000,342,855000,220,1.8,489000,1.34
e2f6b2,STCHE-1,CAMP_DIW_01,P15,3000,500 Cashback,316,859,2500,948000,859,2147500,543,1.72,1199500,1.27
9fcb92,STMDU-2,CAMP_DIW_01,P15,3000,500 Cashback,315,976,2500,945000,976,2440000,661,2.1,1495000,1.58
e7769b,STHYD-5,CAMP_DIW_01,P15,3000,500 Cashback,357,1046,2500,1071000,1046,2615000,689,1.93,1544000,1.44
ef7122,STMLR-1,CAMP_DIW_01,P15,3000,500 Cashback,211,614,2500,633000,614,1535000,403,1.91,902000,1.42
e2c229,STTRV-1,CAMP_SAN_01,P15,3000,500 Cashback,54,125,2500,162000,125,312500,71,1.31,150500,0.93
171bbb,STTRV-0,CAMP_SAN_01,P15,3000,500 Cashback,79,171,2500,237000,171,427500,92,1.16,190500,0.8
c95efb,STBLR-7,CAMP_DIW_01,P15,3000,500 Cashback,416,1389,2500,1248000,1389,3472500,973,2.34,2224500,1.78
f41256,STMLR-1,CAMP_SAN_01,P15,3000,500 Cashback,58,128,2500,174000,128,320000,70,1.21,146000,0.84
802b3c,STBLR-1,CAMP_DIW_01,P15,3000,500 Cashback,369,1007,2500,1107000,1007,2517500,638,1.73,1410500,1.27
b7f012,STMYS-2,CAMP_SAN_01,P15,3000,500 Cashback,118,208,2500,354000,208,520000,90,0.76,166000,0.47
5947fb,STBLR-9,CAMP_SAN_01,P15,3000,500 Cashback,118,251,2500,354000,251,627500,133,1.13,273500,0.77
eb4f04,STMLR-0,CAMP_SAN_01,P15,3000,500 Cashback,54,89,2500,162000,89,222500,35,0.65,60500,0.37
c4006c,STCBE-3,CAMP_DIW_01,P15,3000,500 Cashback,243,724,2500,729000,724,1810000,481,1.98,1081000,1.48
8e1636,STBLR-4,CAMP_SAN_01,P15,3000,500 Cashback,109,249,2500,327000,249,622500,140,1.28,295500,0.9
fe1a8b,STBLR-8,CAMP_SAN_01,P15,3000,500 Cashback,126,278,2500,378000,278,695000,152,1.21,317000,0.84
0312a8,STCHE-7,CAMP_DIW_01,P15,3000,500 Cashback,393,1375,2500,1179000,1375,3437500,982,2.5,2258500,1.92
75f30e,STCHE-2,CAMP_SAN_01,P15,3000,500 Cashback,117,251,2500,351000,251,627500,134,1.15,276500,0.79
7b49ce,STVJD-1,CAMP_DIW_01,P15,3000,500 Cashback,224,685,2500,672000,685,1712500,461,2.06,1040500,1.55
de6e7e,STVSK-1,CAMP_SAN_01,P15,3000,500 Cashback,88,186,2500,264000,186,465000,98,1.11,201000,0.76
e96e9d,STHYD-1,CAMP_DIW_01,P15,3000,500 Cashback,362,959,2500,1086000,959,2397500,597,1.65,1311500,1.21
2b50e0,STBLR-6,CAMP_DIW_01,P15,3000,500 Cashback,390,1318,2500,1170000,1318,3295000,928,2.38,2125000,1.82
4ad12b,STBLR-4,CAMP_DIW_01,P15,3000,500 Cashback,407,1245,2500,1221000,1245,3112500,838,2.06,1891500,1.55
6ec0eb,STCHE-2,CAMP_DIW_01,P15,3000,500 Cashback,369,1073,2500,1107000,1073,2682500,704,1.91,1575500,1.42
9fae1c,STHYD-2,CAMP_DIW_01,P15,3000,500 Cashback,400,1176,2500,1200000,1176,2940000,776,1.94,1740000,1.45
cf6323,STTRV-0,CAMP_DIW_01,P15,3000,500 Cashback,190,547,2500,570000,547,1367500,357,1.88,797500,1.4
ee68d9,STCHE-1,CAMP_SAN_01,P15,3000,500 Cashback,136,242,2500,408000,242,605000,106,0.78,197000,0.48
e411c6,STHYD-4,CAMP_DIW_01,P15,3000,500 Cashback,323,965,2500,969000,965,2412500,642,1.99,1443500,1.49
49706e,STMDU-3,CAMP_SAN_01,P15,3000,500 Cashback,120,274,2500,360000,274,685000,154,1.28,325000,0.9
3ea7d6,STMYS-0,CAMP_SAN_01,P15,3000,500 Cashback,105,173,2500,315000,173,432500,68,0.65,117500,0.37
fb508c,STBLR-9,CAMP_DIW_01,P15,3000,500 Cashback,358,1070,2500,1074000,1070,2675000,712,1.99,1601000,1.49
7c8fd1,STMYS-3,CAMP_DIW_01,P15,3000,500 Cashback,416,1472,2500,1248000,1472,3680000,1056,2.54,2432000,1.95
496b80,STHYD-4,CAMP_SAN_01,P15,3000,500 Cashback,118,253,2500,354000,253,632500,135,1.14,278500,0.79
